Timestamp,Value,ValueStatus,ExportType,TimestampPrecisionType,IncludeBadValues,TotalEvents,TotalGoodValues,TotalBadValues,LowestFrequency,HighestFrequency,AverageFrequency,DigitalSet,ExceptionDeviation,ExceptionMaximum,ExceptionMinimum,ExceptionPercentage,Span,Zero,EngineeringUnits,Compressing,Step,CompressionDeviation,CompressionMaximum,CompressionMinimum,CompressionPercentage,IsOutlier
2024-09-12 04:58:00+00:00,1216.465,1.0,2.0,1.0,1.0,1857916.0,1857814.0,102.0,0.0,0.0998611111111111,0.0333907723717505,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-09-12 04:59:00+00:00,1216.5610000000001,1.0,2.0,1.0,1.0,1857916.0,1857814.0,102.0,0.0,0.0998611111111111,0.0333907723717505,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-09-12 05:00:00+00:00,1216.6245000000001,1.0,2.0,1.0,1.0,1857916.0,1857814.0,102.0,0.0,0.0998611111111111,0.0333907723717505,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-09-12 05:01:00+00:00,1216.5610000000001,1.0,2.0,1.0,1.0,1857916.0,1857814.0,102.0,0.0,0.0998611111111111,0.0333907723717505,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-09-12 05:02:00+00:00,1216.688,1.0,2.0,1.0,1.0,1857916.0,1857814.0,102.0,0.0,0.0998611111111111,0.0333907723717505,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-09-12 05:03:00+00:00,1216.9106,1.0,2.0,1.0,1.0,1857916.0,1857814.0,102.0,0.0,0.0998611111111111,0.0333907723717505,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-09-12 05:04:00+00:00,1216.974,1.0,2.0,1.0,1.0,1857916.0,1857814.0,102.0,0.0,0.09986111111111111,0.0333907723717505,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-09-12 05:05:00+00:00,1217.3235,1.0,2.0,1.0,1.0,1857916.0,1857814.0,102.0,0.0,0.0998611111111111,0.0333907723717505,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-09-12 05:06:00+00:00,1217.2538,1.0,2.0,1.0,1.0,1857916.0,1857814.0,102.0,0.0,0.0998611111111111,0.0333907723717505,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-09-12 05:07:00+00:00,1217.41925,1.0,2.0,1.0,1.0,1857916.0,1857814.0,102.0,0.0,0.0998611111111111,0.0333907723717505,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-09-12 05:08:00+00:00,1217.3129999999999,1.0,2.0,1.0,1.0,1857916.0,1857814.0,102.0,0.0,0.09986111111111111,0.0333907723717505,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-09-12 05:09:00+00:00,1217.7685000000001,1.0,2.0,1.0,1.0,1857916.0,1857814.0,102.0,0.0,0.0998611111111111,0.0333907723717505,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-09-12 05:10:00+00:00,1217.6575,1.0,2.0,1.0,1.0,1857916.0,1857814.0,102.0,0.0,0.0998611111111111,0.0333907723717505,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-09-12 05:11:00+00:00,1217.758,1.0,2.0,1.0,1.0,1857916.0,1857814.0,102.0,0.0,0.09986111111111111,0.0333907723717505,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-09-12 05:12:00+00:00,1217.60975,1.0,2.0,1.0,1.0,1857916.0,1857814.0,102.0,0.0,0.0998611111111111,0.0333907723717505,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-09-12 05:13:00+00:00,1217.6892500000001,1.0,2.0,1.0,1.0,1857916.0,1857814.0,102.0,0.0,0.0998611111111111,0.0333907723717505,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
