Timestamp,Value,ValueStatus,ExportType,TimestampPrecisionType,IncludeBadValues,TotalEvents,TotalGoodValues,TotalBadValues,LowestFrequency,HighestFrequency,AverageFrequency,DigitalSet,ExceptionDeviation,ExceptionMaximum,ExceptionMinimum,ExceptionPercentage,Span,Zero,EngineeringUnits,Compressing,Step,CompressionDeviation,CompressionMaximum,CompressionMinimum,CompressionPercentage,IsOutlier
2024-09-28 20:14:00+00:00,-107.23333333333333,1.0,2.0,1.0,1.0,122798.0,122697.0,101.0,0.0,0.09097222222222219,0.0022069458822176,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-11-09 14:53:00+00:00,-72.8,1.0,2.0,1.0,1.0,122798.0,122697.0,101.0,0.0,0.0909722222222222,0.0022069458822176,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-11-09 14:54:00+00:00,-72.75,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2024-11-09 14:55:00+00:00,-72.7,1.0,2.0,1.0,1.0,122798.0,122697.0,101.0,0.0,0.0909722222222222,0.0022069458822176,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-11-09 14:56:00+00:00,-72.7,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2024-11-09 14:57:00+00:00,-72.7,1.0,2.0,1.0,1.0,122798.0,122697.0,101.0,0.0,0.0909722222222222,0.0022069458822176,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-11-09 14:58:00+00:00,-72.6,1.0,2.0,1.0,1.0,122798.0,122697.0,101.0,0.0,0.0909722222222222,0.0022069458822176,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-11-09 14:59:00+00:00,-72.67999999999999,1.0,2.0,1.0,1.0,122798.0,122697.0,101.0,0.0,0.0909722222222222,0.0022069458822176,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-11-09 15:00:00+00:00,-72.7,1.0,2.0,1.0,1.0,122798.0,122697.0,101.0,0.0,0.0909722222222222,0.0022069458822176,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2025-01-09 01:15:00+00:00,-111.97499999999997,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-01-09 01:16:00+00:00,-34.370000000000005,1.0,2.0,1.0,1.0,122798.0,122697.0,101.0,0.0,0.0909722222222222,0.0022069458822176,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2025-01-09 01:17:00+00:00,-34.36,1.0,2.0,1.0,1.0,122798.0,122697.0,101.0,0.0,0.0909722222222222,0.0022069458822176,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2025-03-12 12:19:00+00:00,-113.33,1.0,2.0,1.0,1.0,122798.0,122697.0,101.0,0.0,0.0909722222222222,0.0022069458822176,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2025-03-12 12:25:00+00:00,-107.08,1.0,2.0,1.0,1.0,122798.0,122697.0,101.0,0.0,0.0909722222222222,0.0022069458822176,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2025-08-19 13:53:00+00:00,-95.11969572780612,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:54:00+00:00,-95.1177058702126,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:55:00+00:00,-95.11571601261909,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:56:00+00:00,-95.11372615502552,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:57:00+00:00,-95.111736297432,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:58:00+00:00,-95.10974643983843,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:59:00+00:00,-95.10775658224492,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:00:00+00:00,-95.1057667246514,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:01:00+00:00,-95.10377686705783,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:02:00+00:00,-95.10178700946432,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:03:00+00:00,-95.09979715187075,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:04:00+00:00,-95.09780729427723,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:05:00+00:00,-95.09581743668372,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:06:00+00:00,-95.09382757909015,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:07:00+00:00,-95.09183772149663,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:08:00+00:00,-95.08984786390306,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:09:00+00:00,-95.08785800630955,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:10:00+00:00,-95.08586814871603,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:11:00+00:00,-95.08387829112246,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:12:00+00:00,-95.08188843352895,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:13:00+00:00,-95.07989857593537,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:14:00+00:00,-95.07790871834186,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:15:00+00:00,-95.07591886074835,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:16:00+00:00,-95.07392900315477,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:17:00+00:00,-95.07193914556126,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:18:00+00:00,-95.06994928796769,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:19:00+00:00,-95.06795943037417,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:20:00+00:00,-95.06596957278066,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:21:00+00:00,-95.06397971518709,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:22:00+00:00,-95.06198985759357,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:23:00+00:00,-95.06,1.0,2.0,1.0,1.0,122798.0,122697.0,101.0,0.0,0.0909722222222222,0.0022069458822176,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
