Timestamp,Value,ValueStatus,ExportType,TimestampPrecisionType,IncludeBadValues,TotalEvents,TotalGoodValues,TotalBadValues,LowestFrequency,HighestFrequency,AverageFrequency,DigitalSet,ExceptionDeviation,ExceptionMaximum,ExceptionMinimum,ExceptionPercentage,Span,Zero,EngineeringUnits,Compressing,Step,CompressionDeviation,CompressionMaximum,CompressionMinimum,CompressionPercentage,IsOutlier
2024-11-09 14:53:00+00:00,-99.9,1.0,2.0,1.0,1.0,141067.0,140966.0,101.0,0.0,0.0956944444444444,0.0025352793593282,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-11-09 14:54:00+00:00,-99.875,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2024-11-09 14:55:00+00:00,-99.85000000000001,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2024-11-09 14:56:00+00:00,-99.825,1.0,2.0,1.0,1.0,141067.0,140966.0,101.0,0.0,0.0956944444444444,0.0025352793593282,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2024-11-09 14:57:00+00:00,-98.63749999999999,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2024-11-09 14:58:00+00:00,-97.44999999999999,1.0,2.0,1.0,1.0,141067.0,140966.0,101.0,0.0,0.0956944444444444,0.0025352793593282,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2025-02-28 19:46:00+00:00,-124.0,1.0,2.0,1.0,1.0,141067.0,140966.0,101.0,0.0,0.0956944444444444,0.0025352793593282,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2025-02-28 19:47:00+00:00,-123.96666666666665,1.0,2.0,1.0,1.0,141067.0,140966.0,101.0,0.0,0.0956944444444444,0.0025352793593282,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2025-02-28 19:48:00+00:00,-123.9111111111111,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-02-28 19:49:00+00:00,-123.85555555555555,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-02-28 19:50:00+00:00,-123.8,1.0,2.0,1.0,1.0,141067.0,140966.0,101.0,0.0,0.0956944444444444,0.0025352793593282,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2025-03-12 11:57:00+00:00,-121.49,1.0,2.0,1.0,1.0,141067.0,140966.0,101.0,0.0,0.0956944444444444,0.0025352793593282,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2025-03-12 12:00:00+00:00,-109.59,1.0,2.0,1.0,1.0,141067.0,140966.0,101.0,0.0,0.0956944444444444,0.0025352793593282,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
2025-08-19 13:45:00+00:00,-82.44156741722111,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:46:00+00:00,-82.43951516998038,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:47:00+00:00,-82.43746292273971,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:48:00+00:00,-82.43541067549899,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:49:00+00:00,-82.43335842825832,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:50:00+00:00,-82.43130618101759,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:51:00+00:00,-82.42925393377686,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:52:00+00:00,-82.4272016865362,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:53:00+00:00,-82.42514943929547,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:54:00+00:00,-82.4230971920548,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:55:00+00:00,-82.42104494481407,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:56:00+00:00,-82.41899269757334,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:57:00+00:00,-82.41694045033267,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:58:00+00:00,-82.41488820309195,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 13:59:00+00:00,-82.41283595585122,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:00:00+00:00,-82.41078370861055,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:01:00+00:00,-82.40873146136983,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:02:00+00:00,-82.40667921412916,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:03:00+00:00,-82.40462696688843,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:04:00+00:00,-82.4025747196477,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:05:00+00:00,-82.40052247240703,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:06:00+00:00,-82.3984702251663,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:07:00+00:00,-82.39641797792558,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:08:00+00:00,-82.39436573068491,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:09:00+00:00,-82.39231348344418,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:10:00+00:00,-82.39026123620351,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:11:00+00:00,-82.38820898896279,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:12:00+00:00,-82.38615674172206,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:13:00+00:00,-82.38410449448139,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:14:00+00:00,-82.38205224724067,1.0,,,,,,,,,,,,,,,,,,,,,,,,True
2025-08-19 14:15:00+00:00,-82.38,1.0,2.0,1.0,1.0,141067.0,140966.0,101.0,0.0,0.0956944444444444,0.0025352793593282,,0.0,0.0,0.0,0.0,100.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,True
